CurriculumID,CurriculumName,Credits,GraduateLevelID,CurriculumGroupID,DepartmentID,ForeignName
1105160,Luật kinh tế,3,DH,NC,2206,Business Law
1105170,Thị trường chứng khoán,3,DH,NC,2207,Stock Exchange Market
1105180,Thuế,3,DH,NC,2206,
1105190,Kế toán quản trị,3,DH,NC,2207,Managerial Accounting
1105200,Tin học quản lý-MS Access(K.07,4,DH,NC,2206,Management Informatics - MS Access
1105210,Lý thuyết tài chính tiền tệ,3,DH,NC,2206,Financial and Monetary Theories
1105220,Anh văn chuyên ngành kinh tế,6,DH,NC,2206,
1105221,Anh văn thương mại 1,4,DH,NC,2206,Business English 1
1105222,Anh văn thương mại 2,4,DH,NC,2206,Business English 2
1105223,Anh văn thương mại 3,4,DH,NC,2206,Business English 3
1105230,Kinh tế học đại cương,4,DH,NC,2206,General Economics
1105240,H.Thống hỗ trợ ra Q.Định (DSS),3,DH,NC,2206,
1105250,Kinh tế học vi mô,3,DH,NC,2206,Microeconomics
1105260,Kinh tế lượng (K.08),4,DH,NC,2206,Econometrics
1106020,Cơ khí đại cương (K.08),4,DH,NC,2206,General Mechanical Engineering
1106030,Tâm lý học kinh doanh (K.08),2,DH,NC,2206,Business psychology
1106040,Kinh tế vĩ mô và vi mô,3,DH,NC,2206,Macroeconomics and Microeconomics
1106060,Quản trị kinh doanh,2,DH,NC,2206,
1106160,Hệ thống thông tin Q.Lý (MIS),4,DH,NC,2206,Management Information System
1106261,Anh văn thương mại 1 (Từ K.07),3,DH,NC,2206,English for business 1
1106262,Anh văn thương mại 2 (Từ K.07),3,DH,NC,2206,English for business 2
1106263,Anh văn thương mại 3 (Tử K.07),3,DH,NC,2206,English for business 3
1106264,Anh văn thương mại 4 (Từ K.07),3,DH,NC,2206,English for business 4
1106270,Tin học quản lý - MS Access,3,DH,NC,2206,Management Informatics - MS Access
1107010,Lý thuyết Tài chính - Tiền tệ,4,DH,NC,2207,Financial and Monetary Theories
1107011,Lý thuyết tiền tệ (K.3/7) (VLVH),3,DH,NC,2207,
1107020,Quản trị doanh nghiệp (KT),3,DH,NC,2207,Corporate Management
1107030,Nguyên lý kế toán (KT),4,DH,NC,2207,Principles of Accounting
1107040,Nguyên lý kế toán (K.3/7),3,DH,NC,2207,Principles of Accounting
1107041,Anh văn chuyên ngành kinh tế 1,3,DH,NC,2207,English for economics 1
1107042,Anh văn chuyên ngành kinh tế 2,4,DH,NC,2207,English for economics 2
1107051,Tin học kế toán 1,4,DH,NC,2207,
1107052,Tin học kế toán 2,4,DH,NC,2207,
1107060,Kế toán quản trị (KT),5,DH,NC,2207,Managerial Accounting
1107061,Kế toán quản trị (Từ K.11),4,DH,NC,2207,Managerial Accounting
1107062,Kế toán quản trị,3,DH,NC,22,Managerial Accounting
1107071,Hệ thống thông tin kế toán 1,4,DH,NC,2207,Accounting Information System 1
1107072,Hệ thống thông tin kế toán 2,4,DH,NC,2207,Accounting Information System 2
1107073,Hệ thống thông tin kế toán 3,3,DH,NC,2207,Accounting Information System 3
1107074,Hệ thống T.Tin kế toán 3 (K08),4,DH,NC,2207,Accounting Information System 3
1107080,Tài chính doanh nghiệp,5,DH,NC,2207,Corporate finance
1107081,Tài chính doanh nghiệp 1,4,DH,NC,2207,Corporate finance 1
1107082,Tài chính doanh nghiệp 2,3,DH,NC,2207,Corporate finance 2
1107083,Tài chính doanh nghiệp nângcao,3,DH,NC,2207,
1107090,Kế toán thuế,3,DH,NC,2207,
1107100,Nghiên cứu chuyên đề,2,DH,NC,2207,Seminar
1107101,Chuyên đề 1 (VLVH),2,DH,NC,2207,Special Subject 1
1107102,Chuyên đề 2,2,DH,NC,2207,Special Subject 2
1107110,Quản trị chất lượng (VLVH),2,DH,NC,2207,
1107202,Anh văn c.ngành kinh tế 2,3,DH,NC,2207,English for economics 2
1107203,Anh văn C.ngành kinh tế 3,3,DH,NC,2207,English for economics 3
1107204,Anh văn c.ngành kinh tế 4 (K08,3,DH,NC,2207,English for economics 4
1107250,Kế toán tài chính,3,DH,NC,2207,Financial Accounting
1107260,C.Đề phương pháp NC Khoa Học K.Tế,1,DH,NC,2207,Special Subject on Business Reseach Method
1110010,Hóa lý kỹ thuật môi trường,5,DH,NC,710,
1110020,Sinh thái môi trường,3,DH,NC,710,Environment Ecology
1110030,Phân tích hệ thống,2,DH,NC,710,System Analysis
1110040,QT TB chuyển khối trong XL Ô N,3,DH,NC,710,
1110050,Thủy lực và thủy văn,3,DH,NC,710,Environmental Hydraulics and Hydrology
1110060,Hóa phân tích (CMT),3,DH,NC,710,Analytical Chemistry for  Enviromental Engineering
1110061,Thí nghiệm Hóa phân tích,1,DH,NC,710,Experiments on Analytical Chemistry
1110062,Hóa phân tích (CMT- K.08),4,DH,NC,710,Analytical Chemistry for  Enviromental Engineering
1110070,Hóa kỹ thuật môi trường,5,DH,NC,710,Chemistry for Enviromental Engineering
1110080,TN hoá lý KT môi trường,2,DH,NC,710,
1110090,Q.Trình T.Bị C.Khối trong XLON,4,DH,NC,710,
1110100,TN Hóa kỹ thuật môi trường,2,DH,NC,710,Experiments on Environmental Chemical Engineering
1110110,Hóa kỹ thuật môi trường,3,DH,NC,710,Chemistry for Enviromental Engineering
1110121,Quá trình thiết bị 1 (CMT),2,DH,NC,710,Processes of Environmental Engineering 1
1110122,Quá trình thiết bị 2 (CMT),2,DH,NC,710,Processes of Environmental Engineering 2
1111111,Kiểm tra thử bbb,0,DH,NC,141,Test
1112,Môn tự chọn,3,DH,NC,555,
1117010,Cơ học kết cấu,4,DH,NC,417,Structural Mechanics
1117011,Cơ học kết cấu,3,DH,NC,421,Structural Mechanics
1117020,Cơ học đất,3,DH,NC,418,Soil Mechanics
1117021,TN Cơ học đất,1,DH,NC,418,Soil Mechanics Experiment
1117030,Cơ học đất (CMT),3,DH,NC,417,Soil Mechanics
1117031,TN Cơ học đất (CMT),1,DH,NC,417,Soil Mechanics Experiment
1117040,Địa chất công trình,2,DH,NC,418,Engineering Geology
1117050,Trắc địa,3,DH,NC,419,Land Survey
1117051,Trắc địa (K.3/7) (VLVH),2,DH,NC,419,
1117060,Kết cấu bê tông cốt thép,4,DH,NC,417,Reinforced Concrete Structures
1117070,Đồ án kết cấu bê tông cốt thép,1,DH,NC,417,Reinforced Concrete Structure Project
1117080,Kết cấu thép,3,DH,NC,417,Steel Structure
1117081,Kết cấu thép (K.3/7),2,DH,NC,417,
1117090,Nền và móng,3,DH,NC,418,Foundation
1117100,Đồ án nền và móng,1,DH,NC,418,Foundation Project
1117110,Kỹ thuật thi công  và bài tập lớn,4,DH,NC,419,Construction Technology and Project
1117112,Kỹ thuật thi công và BTL (VLVH),3,DH,NC,419,
1117120,Máy xây dựng,3,DH,NC,417,Construction machines
1117130,Vật liệu xây dựng,3,DH,NC,417,Civil Engineering Materials
1117131,Vật liệu xây dựng (K.3/7) (VLVH),2,DH,NC,417,
1117140,An toàn lao động,2,DH,NC,417,Work Safety
1117150,Xây dựng công nghiệp,3,DH,NC,417,
1117160,Kết cấu Bê tông cốt thép,3,DH,NC,417,Reinforced Concrete Structures
1117161,Kết cấu bê tông cốt thép(K3/7) (VLVH),2,DH,NC,417,
1117170,Thủy lực công trình,2,DH,NC,417,Hydraulics in Civil Engineering
1117171,Thí nghiệm Thủy lực công trình,1,DH,NC,417,Hydraulics in Civil Engineering Experiment
1117180,Kết cấu thép  và bê tông cốt thép,2,DH,NC,417,Steel & Reinforced Concrete Structure
1117181,TN Kết cấu thép  và bê tông CThép,1,DH,NC,417,Steel & Reinforced Concrete Structure Experiment
1117190,Cấp thoát nước,2,DH,NC,417,Water Supply and Drainage
1117191,Nền và móng (K.3/7) (VLVH),2,DH,NC,418,
1117200,Cơ học đất và thí nghiệm,4,DH,NC,417,
1117201,Cơ học đất (VLVH),3,DH,NC,418,
1117202,Thí nghiệm cơ học đất (VLVH),1,DH,NC,418,Soil Mechanics Test
1117210,Máy xây dựng  và an toàn lao động,3,DH,NC,419,Construction Machines & Work Safety
1117220,Máy xây dựng và an toàn lao động,2,DH,NC,417,Construction Machines
1117230,Máy XD và An toàn lao động (K),2,DH,NC,417,Construction Machines
1117240,Vật liệu xây dựng (TC),2,DH,NC,417,
1117250,Cơ học đất và thí nghiệm (TC),3,DH,NC,417,
1117260,Kết cấu Bê tông cốt thép (TC),2,DH,NC,417,Reinforced Concrete Structures
1117280,Kết cấu thép (TC),2,DH,NC,417,Steel Structure
1117290,KT thi công  và  bài tập lớn (TC),3,DH,NC,417,
1117300,Nền và móng (TC),2,DH,NC,417,Foundation
1120010,Hình họa vẽ kỹ thuật (ĐH ),4,DH,NC,223,Engineering Drawing and Descriptive Geometry
1120011,Hình họa vẽ kỹ thuật (XDC),4,DH,NC,223,Engineering Drawing and Descriptive Geometry
1120012,Hình họa vẽ kỹ thuật (TC),2,DH,NC,220,Engineering Drawing and Descriptive Geometry
1120030,Hình họa vẽ kỹ thuật B,3,DH,NC,223,Engineering Drawing and Descriptive Geometry B
1120040,Hình họa vẽ kỹ thuật (CĐ),4,DH,NC,223,Engineering Drawing and Descriptive Geometry
1120050,Đ.án tính toán mô phỏng cơ học,1,DH,NC,229,Numerical Simulations in Mechanics Project
1120060,Auto CAD căn bản,2,DH,NC,223,Basic AutoCAD
1120061,Thực tập Auto CAD căn bản,1,DH,NC,223,Basic AutoCAD Practice
1120080,AutoCAD căn bản (CĐ),2,DH,NC,223,Basic AutoCAD
1121010,Cơ lý thuyết (K.3/7) (VLVH),3,DH,NC,421,Engineering Mechanics
1121011,Cơ lý thuyết,4,DH,NC,421,Engineering Mechanics
1121020,Cơ lý thuyết (K),5,DH,NC,421,Engineering Mechanics
1121030,Cơ lý thuyết (CĐ),4,DH,NC,421,Engineering Mechanics
1121040,Cơ ứng dụng,3,DH,NC,421,Applied Mechanics
1121050,Cơ  ứng dụng (CĐ),3,DH,NC,421,Applied Mechanics
1121060,Thí nghiệm cơ học,1,DH,NC,421,Experiment on Mechanics
1121070,Sức bền vật liệu (CT) (VLVH),3,DH,NC,421,
1121080,Sức bền vật liệu,4,DH,NC,421,Strength of Materials
1121090,Sức bền vật liệu (K),5,DH,NC,421,Strength of Materials
1121100,Sức bền vật liệu (CĐ),4,DH,NC,421,Strength of Materials
1121110,Cơ học cơ sở,4,DH,NC,421,Fundamentals of Mechanics
1121120,Cơ học cơ sở (TC),3,DH,NC,421,Fundamentals of Mechanics
1121130,Cơ học cơ sở (K3/7)(VLVH),3,DH,NC,220,
1121140,Dao động trong kỹ thuật,3,DH,NC,421,Vibration in Engineering
1121160,Phương pháp phần tử hữu hạn,3,DH,NC,421,Finite Element Method
1121170,Dao động trong kỹ thuật (CKM),2,DH,NC,421,Vibration in Engineering
1121180,Cơ ứng dụng trong KT điện,3,DH,NC,421,Applied Mechanics in Electrical Engineering
1121190,Cơ học ứng dụng ngành AVKT (NN,3,DH,NC,421,Applied Mechanics
1123010,Nguyên lý - chi tiết máy,4,DH,NC,223,Theory of Mechanisms and Machine Parts
1123020,Nguyên lý - Chi tiết máy (K),5,DH,NC,223,Theory of Mechanisms and Machine Parts
1123030,Nguyên lý - chi tiết máy (CT),2,DH,NC,223,Theory of Mechanisms and Machine Parts
1123040,Cơ sở Nguyên lý - Chi tiết máy,3,DH,NC,223,Theory of Mechanisms and Machine Parts
1123050,Đồ án nguyên lý - chi tiết máy,1,DH,NC,223,Project of Theory of Mechanisms and Machine Parts
1123060,Đồ án chi tiết máy (CĐ),1,DH,NC,223,Machine Part Design Project
1123070,Đồ án nguyên lý máy,1,DH,NC,223,Project of Mechanisms
1123080,Đồ án chi tiết máy,1,DH,NC,223,Machine Part Design Project
1123090,Thiết kế mô phỏng,3,DH,NC,220,Numerical Simulations in Mechanics
1123100,Phương pháp thiết kế kỹ thuật (Hướng TK),3,DH,NC,223,Engineering Design Principles
1123110,Đàn hồi ứng dụng,3,DH,NC,220,Applied Elasticity
1123120,Truyền nhiệt,3,DH,NC,220,Heat Transfer
1123130,Cơ học môi trường liên tục,3,DH,NC,220,Mechanics in Continuous Medium
1123140,Phương pháp số trong cơ học,4,DH,NC,220,Numerical Methods in Mechanics
1123150,Kiểm định chẩn đoán kết cấu,3,DH,NC,220,
1123160,Sức bền vật liệu nâng cao,2,DH,NC,223,Advanced Strength of Materials
1123170,Thiết kế kết cấu cơ khí,3,DH,NC,223,Mechanical Structure Design
1123180,Tối ưu hóa thiết kế,3,DH,NC,229,Design Optimization
1123190,Tính toán kết cấu thép,3,DH,NC,223,Steel Structure Calculation
1123200,Động lực học hệ nhiều vật,3,DH,NC,220,Multibody Dynamics
1123210,Chuyên đề 1 (TN CTKT),4,DH,GC,223,Special Subject 1 for Graduation
1123211,Chuyên đề 2 (TN CTK),3,DH,GC,223,Special Subject 2
1124010,Đồ án CAD/CAM-CNC,2,DH,NC,224,CAD/CAM-CNC Project
1124113,Anh văn chuyên ngành (Cơ khí),3,DH,NC,224,English for Mechanical Engineering
1125010,Dung sai kỹ thuật đo,2,DH,NC,225,Tolerances and Measuring Techniques
1125011,TN đo lường cơ khí,1,DH,NC,225,Experiment on Mechanical Measurement
1125020,Dung sai kỹ thuật đo (CĐ),2,DH,NC,225,Tolerances and Measuring Techniques
1125021,TN đo lường cơ khí (CĐ),1,DH,NC,225,Experiment on Mechanical Measurement
1125030,Kiến thức và kỹ năng lập luận KT (VLVH),2,DH,NC,225,
1125040,Máy cắt kim loại,3,DH,NC,225,Machine Tools
1125050,Tin học chuyên ngành (CKM) (VLVH),2,DH,NC,225,
1125060,Quản trị sản xuất và chất lượng,2,DH,NC,225,Manufacturing and Quality Management
1125090,An toàn lao động và  môi trường CN,2,DH,NC,225,Work Safety and Industrial Environment
1125100,An toàn LĐ và  Môi trường CN(CĐ),2,DH,NC,225,Work Safety and Industrial Environment
1125110,Nhập môn công nghệ KT cơ khí,3,DH,NC,225,Introduction to Mechanical Engineering
1125160,Tối ưu hóa,2,DH,NC,225,Methods of Optimization
1125180,Cơ sở công nghệ chế tạo máy,4,DH,NC,225,Fundamental of Machinery Building Technology
1125240,Điều khiển tự động,3,DH,NC,225,Automatic Control
1125250,PP tối ưu và Qui hoạch tuyến tính,2,DH,NC,225,
1125260,Đồ họa KT trên máy tính (CT),2,DH,NC,225,Computer Graphics for Engineering
1125730,Cơsở công nghệ chế tạo máy(CĐ),3,DH,NC,225,Fundamental of Machinery Manufacturing Technology
1126010,Vật liệu học 1,2,DH,NC,226,Engineering Materials 1
1126011,Thí nghiệm vật liệu học,1,DH,NC,226,Materials Experiments
1126020,Công nghệ kim loại,3,DH,NC,226,Metal Technology
1126021,TN Công nghệ kim loại,1,DH,NC,226,Experiment on Metal Technology
1126030,Vật liệu học,3,DH,NC,226,Engineering Materials
1126040,Công nghệ kim loại (CĐ),3,DH,NC,226,Metal Technology
1126050,Vật liệu học cơ sở (QLN),2,DH,NC,226,Basic Material Engineering
1126060,Công nghệ kim loại,2,DH,NC,226,Metal Technology
1126070,Vật liệu học 2,2,DH,NC,226,Engineering Materials 2
1126080,Công nghệ kim loại (CT) (VLVH),2,DH,NC,226,Metal Technology
1129010,Điều khiển tự động,3,DH,NC,229,Automatic Control
1129011,Điều khiển tự động ứng dụng,3,DH,NC,229,Applied Automatic Control
1129020,Kỹ thuật đo lường  và  cảm biến,3,DH,NC,229,Measuring Techniques and Sensors
1129021,TN Kỹ thuật cảm biến,1,DH,NC,229,Experiment on Sensor Technique
1129030,Kỹ thuật số ứng dụng,3,DH,NC,229,Applied Digital Techniques
1129040,Điện tử công suất ứng dụng,2,DH,NC,229,Applied Power Electronics
1129050,Công nghệ thủy lực và khí nén,4,DH,NC,229,Pneumatic - Hydraulic Technology
1129051,TN Công nghệ thủy lực  và khí nén,1,DH,NC,229,Experiment on Pneumatic and Hydraulic Systems
1129053,Đồ án truyền động thủy khí,1,DH,NC,229,Pneumatic - Hydraulic System Project
1129060,Lập trình ứng dụng C++,3,DH,NC,229,Applied Programming with C++
1129061,TT Lập trình ứng dụng C++,1,DH,NC,229,Practice in Applied Programming with C++
1129070,Kỹ thuật lập trình PLC,2,DH,NC,229,PLC Programming Techniques
1129080,Kỹ thuật lập trình ứng dụng,3,DH,NC,229,
1129081,TT Kỹ thuật lập trình ứng dụng,1,DH,NC,229,
1129090,Kỹ thuật đo lường  và tự động hóa,2,DH,NC,750,
1129100,T.kế và  phát triển sản phẩm,3,DH,NC,229,Product Design and Development
1129101,TT T.kế  và  p.triển sản phẩm,1,DH,NC,229,Product Design and Development Practice
1129110,Lý thuyết điều khiển tự động,3,DH,NC,229,Automatic Control
1129111,TN Điều khiển tự động 1,1,DH,NC,229,Experiment on Automatic Control 1
1129112,TN Điều khiển tự động 2,1,DH,NC,229,Experiment on Automatic Control 2
1129120,Kỹ thuật lập trình PLC(K08),3,DH,NC,229,PLC Programming Techniques
1129130,Kỹ thuật cảm biến (từ k08),2,DH,NC,229,Sensor Technology
1129140,Điện tử số ứng dụng,4,DH,NC,229,Applied Digital Electronics
1129141,TN Điện tử số ứng dụng,1,DH,NC,229,Experiment on Applied Digital Electronics
1129150,Đồ án Truyền động cơ khí,1,DH,NC,229,Mechanical Transmission Project
1129160,CAD trong kỹ thuật,2,DH,NC,229,CAD for Engineering
1129170,Truyền động ép dầu trong CN,2,DH,NC,229,
1129210,Bảo trì và  bảo dưỡng hệ thống,2,DH,NC,229,System Maintenance and Services
1129211,TT Bảo trì và b.dưỡng h.thống,1,DH,NC,229,System Maintenance and Services Practice
1129220,Tự động hóa q.trình SX (CĐT),3,DH,NC,229,Automation of Manufacturing Process
1129221,TT Tự động hóa q.trình SX(CĐT),1,DH,NC,229,Automation of Manufacturing Process Practice
1129260,Cấu trúc máy tính và KT lập trình,3,DH,NC,229,Computer Structure and Programming Techniques
1129270,Thí nghiệm Điều khiển tự động,1,DH,NC,229,Experiment on Automatic Control
1129351,"TT Lập trình PLC (Hướng CN, TK)",1,DH,NC,229,PLC Programming Practice
1130010,Vi xử lý ứng dụng,2,DH,NC,330,Applied Micro Processors
1130040,Nlý kết cấu động cơ đốt trong,3,DH,NC,330,Internal Combustion Engine Fundamentals
1132020,Thuỷ khí,3,DH,NC,332,Pneumatic - hydraulic systems
1132030,"Kỹ thuật nhiệt (CNM,CTP)",3,DH,NC,332,Thermal Engineering
1132040,Kỹ thuật nhiệt,2,DH,NC,332,Thermal Engineering
1132050,Kỹ thuật nhiệt (CĐ),2,DH,NC,332,Thermal Engineering
1132060,Cơ lưu chất ứng dụng B,2,DH,NC,332,Applied Fluid Mechanics B
1132070,Cơ học lưu chất ƯD B (K-CKM),3,DH,NC,332,Applied Fluid Mechanics B
1132080,Cơ học lưu chất ứng dụngB(CKĐ),4,DH,NC,332,Applied Fluid Mechanics B
1132090,Cơ học lưu chất ứng dụng (CĐ),3,DH,NC,332,Applied Fluid Mechanics
1132100,Cơ học lưu chất ứng dụng,3,DH,NC,332,Applied Fluid Mechanics
1132101,Cơ học lưu chất ứng dụng (CĐ),3,DH,NC,332,Applied Fluid Mechanics
1132110,Thiết bị thủy khí,2,DH,NC,332,Pneumatic - hydraulic Equipment
1132130,TN kỹ thuật nhiệt,1,DH,NC,332,Experiments of Thermal Engineering
1132150,Nhiệt động lực học kỹ thuật,4,DH,NC,332,Thermodynamics
1132160,Truyền nhiệt,4,DH,NC,332,Heat Transfer
1132170,Lý thuyết cháy,2,DH,NC,332,Combustion Theory
1132180,Nhập môn ngành C.Nghệ NĐL (K8),1,DH,NC,332,Introduction to Heat and Refrigeration Technology
1144010,Kỹ thuật điện,3,DH,NC,144,Electrical Engineering
1144020,Kỹ thuật điện (CĐ),3,DH,NC,144,Electrical Engineering
1144030,Điện - Điện tử căn bản,3,DH,NC,144,Fundamentals of Electricity and Electronics
1144040,Kỹ thuật điện,2,DH,NC,144,Electrical Engineering
1144052,Mạch điện 2 (điện),2,DH,NC,144,Electric Circuit 2
1144062,Mạch điện 2 (điện tử),3,DH,NC,144,Electric Circuit 2
1144070,Máy điện,4,DH,NC,144,Electrical Machine
1144071,Máy điện 1,3,DH,NC,144,Electrical Machine 1
1144072,Máy điện 2,2,DH,NC,144,Electrical Machine 2
1144080,Máy điện đặc biệt,2,DH,NC,144,Special Electrical Machine
1144100,Kỹ thuật điện công trình,2,DH,NC,144,Technical Electricity for Construction
1144110,Khí cụ điện và máy điện,4,DH,NC,144,Electrical Apparatus & Electrical Machine
1144120,Khí cụ điện và máy điện (CĐ),3,DH,NC,144,Electrical Apparatus & Electrical Machine
1144150,Khí cụ điện,2,DH,NC,144,Electrical Apparatus
1144160,Khí cụ điện (CĐ),2,DH,NC,144,Electrical Apparatus
1144170,Điện gia dụng,2,DH,NC,144,Domestic Electricity
1145040,AutoCAD,3,DH,NC,145,AutoCAD
1145050,Truyền động điện,3,DH,NC,145,Electric Drive
1145051,Truyền động điện (CĐ),3,DH,NC,145,Electric Drive
1145060,Giải tích mạng và mô phỏng trênMT,2,DH,NC,145,Electrical Power Network Analysis and Simulation
1145070,An toàn điện,2,DH,NC,145,Electrical Safety
1145071,An toàn điện (CĐ),2,DH,NC,145,Electrical Safety
1145080,Vẽ điện - điện tử,2,DH,NC,145,Electric & Electronic Engineering Drawing
1145081,Vẽ điện - điện tử (CĐ),2,DH,NC,145,Electric & Electronic Engineering Drawing
1145090,Thiết bị điều khiển điện,3,DH,NC,145,Electrical Control Devices
1145091,TT Thiết bị điều khiển điện,1,DH,NC,145,Electric Control Device Practice
1145100,Tổ chức sản xuất,2,DH,NC,145,Production Organization
1145110,Anh văn chuyên ngành (Điện),3,DH,NC,145,English for Electrical Engineering
1145111,Anh văn chuyên ngành điện (CĐ),2,DH,NC,145,English for Electrical Engineering
1145112,Anh văn chuyên ngành ĐKC,4,DH,NC,145,English for Electrical Engineering
1146010,HT điều khiển tự động nâng cao,2,DH,NC,146,Advanced Automatic Control System
1146020,Hệ thống cơ điện tử (ĐTĐ),3,DH,NC,146,Mechatronic Systems
1146030,Mô hình và mô phỏng trên MTính,2,DH,NC,146,Modelling and Computer-Aided Simulation
1146040,Anh văn chuyên ngành điện(ĐTĐ),3,DH,NC,146,English for Electrical Engineering
1146050,Vi xử lý (Điện),4,DH,NC,163,Microprocessors
1146060,Đo lường cảm biến,3,DH,NC,146,Sensors and Measurement
1146080,Hệ thống điều khiển tự động,4,DH,NC,146,Automatic Control System
1146090,Hthống điều khiển tự động (ct),3,DH,NC,146,Automatic Control System
1146100,Kỹ thuật truyền số liệu (Điện),2,DH,NC,164,Data Transmission Technique
1146110,Tbị chuyển đổi đtử công suất,3,DH,NC,162,Power Electronics Converters
1146120,TBị chuyển đổi đtử công suất,2,DH,NC,162,Power Electronics Converters
1146130,Cơ sở tự động,3,DH,NC,146,Automative Basis
1146131,Cơ sở tự động (CĐ),3,DH,NC,164,Automatic Control System Basis
1146160,Hệ thống cơ điện tử (CĐ),2,DH,NC,146,Mechatronic Systems
1150010,Hoá sinh,3,DH,NC,750,Biochemistry
1150021,Vi sinh vật đại cương,2,DH,NC,750,General Microbiology
1150022,Thí nghiệm vi sinh đại cương,1,DH,NC,750,General Microbiology Experiment
1150030,Công nghệ hóa thực phẩm,3,DH,NC,750,Food Chemistry Technology
1150040,Vệ sinh an toàn thực phẩm,2,DH,NC,651,Food Hygiene and Food Safety
1150050,Phân tích thực phẩm,2,DH,NC,750,Food Analysis
1150060,Thí nghiệm phân tích thực phẩm,1,DH,NC,750,Food Analysis Experiment
1150061,TN công nghệ thực phẩm 1,2,DH,NC,750,Food Technology Experiment 1
1150062,TN Công nghệ thực phẩm 2,2,DH,NC,750,Food Technology Experiment 2
1150063,TN công nghệ thực phẩm 3,2,DH,NC,750,Food Technology Experiment 3
1150064,TN công nghệ thực phẩm 4,1,DH,NC,750,Food Technology Experiment 4
1150065,TN công nghệ thực phẩm 5,1,DH,NC,750,Food Technology Experiment 5
1150090,Vệ sinh và an toàn thực phẩm,3,DH,NC,750,
1150100,TN vi sinh thực phẩm,1,DH,NC,750,Experiment on Food Microbiology
1150110,Hóa sinh thực phẩm,3,DH,NC,750,Food Biochemistry
1150120,TN Hóa sinh thực phẩm,1,DH,NC,750,Food Biochemistry Experiment
1150130,Vi sinh vật thực phẩm,2,DH,NC,750,
1150140,TN vi sinh vật thực phẩm,2,DH,NC,750,
1150150,Kỹ thuật thực phẩm,5,DH,NC,750,Food Engineering
1150151,Kỹ thuật thực phẩm 1,2,DH,NC,750,Food Engineering 1
1150152,Kỹ thuật thực phẩm 2,3,DH,NC,750,Food Engineering 2
1150153,Kỹ thuật thực phẩm 3,3,DH,NC,750,Food Engineering 3
1150154,Kỹ thuật thực phẩm 1(K.08),3,DH,NC,750,Food Engineering 1
1150155,Kỹ thuật thực phẩm 3(K.08),2,DH,NC,750,Food Engineering 3
1150160,PP bố trí và phân tích TN,2,DH,NC,750,
1150170,Dinh dưỡng học,3,DH,NC,750,Nutrition Principles
1150180,TN vi sinh  và  an toàn thực phẩm,2,DH,NC,750,Experiment on Food Microbiology and Food Safety
1150190,Công nghệ lên men,2,DH,NC,750,Fermentation Technology
1150201,Hóa sinh đại cương,2,DH,NC,750,General Biochemistry
1150202,Thí nghiệm hóa sinh đại cương,1,DH,NC,750,General Biochemistry Experiment
1150270,Thí nghiệm Hóa thực phẩm,1,DH,NC,750,Food Chemistry Experiment
1150280,Hóa thực phẩm,2,DH,NC,750,Food Chemistry
1150290,Vi sinh thực phẩm,2,DH,NC,750,Food Microbiology
1150300,Công nghệ thực phẩm,3,DH,NC,750,Food Technology
1150310,Vệ sinh an toàn thực phẩm,2,DH,NC,750,Food Hygiene and Safety
1150320,Dinh dưỡng học,2,DH,NC,750,Nutrition Principles
1150330,Hóa sinh đại cương (khóa 08),3,DH,NC,750,General Biochemistry
1150340,Hóa sinh thực phẩm (K08),2,DH,NC,750,Food Biochemistry
1150350,Tham quan nhận thức (CTP),2,DH,NC,750,Outside Visiting for Raising Awareness
1150360,Các quá trình cơ bản trog CNTP,2,DH,NC,750,Basic Processes in Food Technology
1150370,Công nghệ chế biến lương thực,2,DH,NC,750,Cereal Processing Technology
1151010,Vật liệu dệt may,2,DH,NC,651,Garment and Textile Materials
1151020,vật liệu dệt may A,3,DH,NC,651,Garment and Textile Materials A
1151030,Kỹ thuật may cơ bản,2,DH,NC,651,Basic Sewing Technique
1151031,TT Kỹ thuật may cơ bản,1,DH,NC,651,Basic Sewing Technique Practice
1151040,Vệ sinh an toàn thực phẩm,2,DH,NC,651,Food Hygiene and Food Safety
1151320,Nguyên liệu dệt,1,DH,NC,651,Textile Materials
1151321,Nguyên liệu dệt (CĐ),1,DH,NC,651,Textile Materials
1151330,Cơ sở sản xuất may công nghiệp,1,DH,NC,651,Basic of Industrial Garment
1151340,Quá trình hoàn tất vải,2,DH,NC,651,Textile Finishing
1151350,Nguyên liệu dệt,2,DH,NC,651,Textile Materials
1151420,"Nguyên liệu may, phụ liệu may",3,DH,NC,651,
1151421,Nguyên liệu may phụliệu may CĐ,3,DH,NC,651,
1151430,Nguyên phụ liệu may,2,DH,NC,651,Garment Materials and Accessories
1152010,Thẩm mỹ học B,1,DH,NC,652,Aesthetics B
1152020,Thiết kế thời trang,1,DH,NC,652,Fashion Design
1152030,Hình họa cơ bản 2,2,DH,NC,652,Basic Picturesqueness 2
1152031,Hình họa cơ bản 1,2,DH,NC,652,Basic Picturesqueness 1
1152032,Hình họa cơ bản 2,2,DH,NC,652,Basic Picturesqueness 2
1152041,Hình họa nâng cao 1,1,DH,NC,652,Advanced Picturesqueness 1
1152042,Hình họa nâng cao 2,1,DH,NC,652,Advanced Picturesqueness 2
1152043,Hình họa nâng cao 3,2,DH,NC,652,Advanced Picturesqueness 3
1152051,TT hình họa nâng cao 1,1,DH,NC,652,Advanced Picturesqueness Practice 1
